SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
36082,5,95285,405,10,0.1,3.85,31/05/2023 09:10,T-513228
36083,14,39409,405,6,0.05,2.44,24/03/2023 14:18,T-508186
36084,11,5660,200,5,0.05,52.87,31/08/2024 14:40,T-511905
36085,2,76379,426,14,0.2,936.05,22/09/2024 13:04,T-504700
36086,2,76379,200,12,0.15,113.52,23/11/2024 12:59,T-507545
36087,20,76379,405,11,0.1,4.24,12/08/2024 08:16,T-501008
36088,12,76155,405,5,0.05,2.03,28/06/2024 14:03,T-509225
36089,9,19564,200,20,0.25,166.94,18/08/2024 12:31,T-513833
36090,8,52278,200,2,0,22.26,27/11/2023 13:35,T-507250
36091,2,76379,405,3,0,1.28,29/08/2023 11:14,T-503569
36092,16,76379,405,2,0,0.86,18/08/2023 11:45,T-508332
36093,17,76379,405,2,0,0.86,14/09/2024 16:55,T-512901
36094,7,76379,405,21,0.25,6.74,16/02/2024 08:15,T-508931
36095,5,15527,405,2,0,0.86,14/05/2024 12:06,T-503156
36096,18,22529,405,2,0,0.86,22/09/2023 08:47,T-508538
36097,3,53215,405,3,0,1.28,21/07/2024 15:46,T-514112
36098,14,76379,200,3,0,33.39,26/09/2024 12:25,T-507150
36099,9,71529,200,3,0,33.39,17/03/2023 11:13,T-511267
36100,20,28949,405,2,0,0.86,15/03/2024 09:50,T-504815
36101,9,62946,405,4,0.05,1.63,10/11/2024 16:12,T-507742
36102,22,76379,200,3,0,33.39,05/06/2024 14:16,T-509419
36103,7,11492,405,2,0,0.86,20/11/2023 18:28,T-507312
36104,19,95285,414,3,0,249.18,12/11/2023 11:42,T-504687
36105,16,20254,405,14,0.15,5.09,10/02/2023 17:38,T-505614
36106,5,76379,405,3,0,1.28,07/06/2024 18:09,T-505257
36107,20,76379,405,2,0,0.86,06/03/2024 17:45,T-503814
36108,7,20453,405,4,0,1.71,29/09/2023 10:24,T-513061
36109,20,76379,426,1,0,83.58,23/10/2023 16:18,T-501014
36110,13,1816,200,10,0.1,100.17,10/01/2023 18:33,T-506661
36111,4,76379,414,3,0,249.18,04/05/2024 19:35,T-511398
36112,23,76379,405,2,0,0.86,14/07/2023 16:50,T-505052
36113,17,76379,405,3,0,1.28,09/03/2024 16:00,T-512652
36114,9,62946,405,5,0.05,2.03,10/11/2024 16:12,T-507742
36115,6,76379,405,3,0,1.28,03/03/2024 15:15,T-508751
36116,21,76379,405,3,0,1.28,13/12/2023 09:49,T-505247
36117,6,76379,405,2,0,0.86,20/11/2023 08:21,T-507850
36118,15,70505,405,1,0,0.43,24/05/2024 15:51,T-509869
36119,21,23639,200,3,0,33.39,07/05/2023 16:01,T-500782
36120,8,76379,405,10,0.1,3.85,27/10/2023 11:52,T-504693
36121,10,58625,200,11,0.15,104.06,18/12/2023 11:39,T-515275
36122,3,76379,405,14,0.15,5.09,23/02/2023 08:22,T-504516
36123,19,23785,200,2,0,22.26,19/07/2024 18:35,T-512133
36124,4,52278,405,3,0,1.28,10/06/2023 18:02,T-503639
36125,7,76379,200,2,0,22.26,26/08/2024 18:43,T-510724
36126,2,45889,405,13,0.15,4.73,06/11/2024 13:32,T-514627
36127,4,76379,200,3,0,33.39,14/03/2024 08:41,T-506049
36128,7,76379,405,4,0,1.71,31/07/2024 12:18,T-507051
36129,1,80765,200,1,0,11.13,29/06/2023 10:40,T-500248
36130,16,44679,200,3,0,33.39,29/03/2024 13:44,T-503359
36131,2,76379,294,3,0,242.14,04/05/2024 12:01,T-507581
36132,12,76379,354,14,0.1,84.39,17/07/2023 12:34,T-510271
36133,17,76379,200,3,0,33.39,16/11/2024 08:50,T-508610
36134,10,76379,405,9,0.1,3.47,31/12/2023 15:10,T-508731
36135,17,87446,405,3,0,1.28,12/10/2023 16:30,T-507107
36136,15,76379,200,3,0,33.39,04/05/2023 12:34,T-503122
36137,19,15527,200,3,0,33.39,05/12/2024 16:47,T-508903
36138,22,76379,200,4,0.05,42.29,14/06/2024 11:32,T-500701
36139,17,76379,200,8,0.1,80.13,20/09/2024 10:22,T-511243
36140,2,76379,200,2,0,22.26,14/10/2023 12:12,T-502156
36141,11,76379,405,21,0.25,6.74,02/02/2024 11:10,T-506644
36142,18,52278,405,4,0,1.71,12/03/2023 14:51,T-507917
36143,11,65488,405,2,0,0.86,15/12/2023 09:19,T-505006
36144,17,31581,405,4,0,1.71,23/12/2023 13:16,T-501204
36145,19,24362,200,8,0.1,80.13,22/01/2024 19:43,T-515065
36146,21,76379,405,1,0,0.43,04/11/2023 11:36,T-502965
36147,8,22489,405,14,0.15,5.09,03/07/2023 08:48,T-502262
36148,20,76379,405,3,0,1.28,01/04/2024 12:15,T-506561
36149,8,79995,426,16,0.2,1069.77,19/04/2024 17:28,T-510110
36150,20,26572,200,3,0,33.39,12/04/2023 19:09,T-500419
36151,8,76379,405,1,0,0.43,23/10/2024 09:09,T-506167
36152,1,15527,405,2,0,0.86,26/03/2023 15:41,T-504962
36153,5,76426,200,1,0,11.13,09/08/2023 18:29,T-507646
36154,22,5660,405,3,0,1.28,15/01/2024 09:09,T-511841
36155,3,5660,200,5,0.05,52.87,19/09/2023 14:26,T-502701
36156,7,53746,200,5,0.05,52.87,25/08/2024 12:58,T-514501
36157,4,76379,200,4,0,44.52,07/01/2023 17:47,T-514535
36158,17,76379,405,2,0,0.86,30/08/2023 11:35,T-505418
36159,4,62946,200,3,0,33.39,05/06/2024 14:35,T-510723
36160,22,93790,200,4,0.05,42.29,28/02/2024 10:50,T-502086
36161,15,76379,200,16,0.2,142.46,15/12/2024 14:28,T-507595
36162,15,15527,405,1,0,0.43,01/07/2023 11:44,T-500802
36163,4,76379,405,13,0.15,4.73,19/12/2024 12:41,T-500163
36164,17,5660,405,1,0,0.43,19/10/2024 18:55,T-511389
36165,6,5660,414,10,0.1,747.53,16/02/2023 19:29,T-512198
36166,12,76379,405,3,0,1.28,01/04/2023 18:03,T-514176
36167,5,58625,200,1,0,11.13,30/12/2023 16:10,T-506689
36168,23,76379,200,4,0.05,42.29,07/08/2024 18:29,T-515139
36169,6,76426,405,1,0,0.43,20/07/2024 17:26,T-514482
36170,4,76379,405,2,0,0.86,05/07/2023 11:06,T-502449
36171,1,28949,405,18,0.2,6.16,22/12/2023 11:02,T-513997
36172,19,31581,426,1,0,83.58,12/01/2024 08:04,T-509030
36173,3,84489,200,7,0.05,74.01,25/11/2023 14:43,T-509049
36174,14,52278,405,2,0,0.86,04/06/2023 11:30,T-506027
36175,5,67309,405,2,0,0.86,20/06/2023 14:45,T-509046
36176,23,62946,152,2,0,117.63,09/03/2024 13:22,T-507313
36177,1,76379,405,3,0,1.28,18/08/2023 19:54,T-504830
36178,13,34406,405,5,0.05,2.03,09/06/2023 13:05,T-511014
36179,13,76379,405,3,0,1.28,21/07/2023 19:22,T-504788
36180,10,70505,405,22,0.25,7.06,18/08/2024 12:24,T-512785
36181,17,70505,200,2,0,22.26,09/11/2024 17:00,T-504627
36182,3,76379,200,6,0.05,63.44,10/08/2024 15:50,T-502045
36183,22,38234,200,4,0,44.52,11/02/2023 14:46,T-515223
36184,13,87241,405,3,0,1.28,23/04/2023 14:57,T-500262
36185,22,5300,405,2,0,0.86,17/05/2023 12:56,T-507217
36186,20,66225,426,1,0,83.58,07/11/2024 17:23,T-504631
36187,20,70451,426,12,0.15,852.47,20/07/2024 09:52,T-502340
36188,4,76379,405,3,0,1.28,03/07/2023 12:41,T-500777
36189,17,87446,426,18,0.25,1128.27,04/07/2024 08:24,T-513336
36190,5,60840,426,6,0.05,476.38,21/11/2024 16:34,T-508191
36191,17,76379,405,4,0,1.71,08/04/2023 13:20,T-514892
36192,21,76379,200,1,0,11.13,23/07/2024 08:12,T-514336
36193,2,76379,200,6,0.05,63.44,25/08/2024 11:31,T-514814
36194,10,31581,405,14,0.15,5.09,27/11/2023 18:58,T-504566
36195,12,38255,405,3,0,1.28,21/07/2023 08:21,T-514295
36196,2,76379,200,3,0,33.39,07/07/2023 14:51,T-504117
36197,23,38255,405,17,0.2,5.82,15/06/2023 19:11,T-506147
36198,13,76379,200,14,0.2,124.65,05/08/2023 12:33,T-503931
36199,5,67309,405,9,0.1,3.47,23/11/2023 19:16,T-504919
36200,19,52278,405,22,0.25,7.06,05/11/2023 14:57,T-503434
36201,17,33391,32,4,0,385.65,13/10/2024 13:04,T-511937
36202,1,76379,405,2,0,0.86,28/12/2024 17:06,T-502899
36203,7,76379,406,2,0,179.6,17/12/2023 11:26,T-502139
36204,12,76379,405,2,0,0.86,01/10/2023 12:57,T-504757
36205,17,87241,405,3,0,1.28,19/05/2024 14:50,T-502175
36206,16,76379,405,3,0,1.28,07/09/2023 13:30,T-513050
36207,17,5660,405,6,0.05,2.44,15/08/2024 11:05,T-511979
36208,7,85776,426,3,0,250.73,25/09/2024 16:34,T-501222
36209,18,76379,405,3,0,1.28,16/12/2024 09:50,T-513071
36210,6,76379,405,3,0,1.28,16/11/2024 09:32,T-506457
36211,17,5660,405,3,0,1.28,13/08/2023 13:05,T-504656
36212,16,76379,405,2,0,0.86,10/11/2024 16:07,T-515270
36213,10,76379,405,4,0,1.71,05/01/2023 19:09,T-515323
36214,2,76379,195,2,0,7.04,29/09/2024 11:54,T-510996
36215,19,76379,200,3,0,33.39,31/03/2024 11:41,T-513755
36216,18,76379,420,4,0,279.67,28/06/2023 17:16,T-512958
36217,2,96001,200,15,0.2,133.55,29/12/2024 11:46,T-502079
36218,21,76379,405,15,0.15,5.45,24/11/2023 19:33,T-506365
36219,20,28949,200,11,0.15,104.06,10/03/2023 08:19,T-501967
36220,19,76379,200,2,0,22.26,03/06/2023 18:17,T-502085
36221,2,10074,405,3,0,1.28,27/03/2024 13:30,T-505289
36222,1,87241,200,4,0.05,42.29,05/02/2023 14:58,T-513035
36223,10,76379,195,4,0.05,13.38,26/03/2023 15:00,T-512119
36224,1,31581,414,15,0.15,1059,05/11/2023 16:54,T-512405
36225,11,76379,200,16,0.2,142.46,27/03/2023 09:15,T-508206
36226,18,76379,405,21,0.25,6.74,30/07/2023 11:49,T-504864
36227,3,76379,200,1,0,11.13,30/12/2023 18:12,T-500733
36228,17,76379,405,2,0,0.86,27/12/2023 19:36,T-504847
36229,9,70505,426,1,0,83.58,11/08/2024 13:16,T-504895
36230,21,41877,405,2,0,0.86,06/09/2024 11:04,T-509616
36231,18,51459,414,7,0.05,552.34,14/10/2023 17:28,T-508522
36232,13,5660,405,3,0,1.28,18/03/2023 09:43,T-514354
36233,20,76379,405,9,0.1,3.47,22/11/2024 09:26,T-504040
36234,1,23639,405,3,0,1.28,08/11/2023 14:43,T-513097
36235,18,76379,405,4,0,1.71,27/09/2023 12:48,T-515262
36236,15,5660,405,4,0,1.71,02/09/2024 12:43,T-500483
36237,4,21340,426,13,0.2,869.19,03/06/2024 15:58,T-506339
36238,10,76379,426,6,0.05,476.38,29/03/2023 10:12,T-501825
36239,18,15527,426,3,0,250.73,08/06/2024 12:07,T-502319
36240,13,67309,405,4,0,1.71,16/06/2024 14:35,T-514601
36241,23,76222,405,2,0,0.86,05/12/2024 09:59,T-513688
36242,3,31581,200,3,0,33.39,17/03/2024 14:21,T-505659
36243,10,38234,414,2,0,166.12,15/12/2023 10:25,T-511510
36244,8,5660,426,4,0,334.3,27/07/2024 16:34,T-510808
36245,8,5408,405,2,0,0.86,11/05/2023 15:28,T-511723
36246,3,58625,405,2,0,0.86,18/03/2024 14:20,T-504875
36247,20,76379,405,19,0.2,6.5,07/06/2024 17:22,T-503020
36248,9,58625,405,21,0.25,6.74,12/04/2024 12:29,T-510011
36249,7,76379,405,15,0.15,5.45,24/04/2024 14:50,T-513015
36250,14,61315,405,21,0.25,6.74,24/11/2024 16:02,T-508094
36251,19,76379,405,1,0,0.43,20/12/2023 16:30,T-512771
36252,21,38255,405,1,0,0.43,17/03/2023 08:41,T-505155
36253,10,76379,359,6,0.05,393.49,26/11/2024 09:16,T-504362
36254,21,39409,200,1,0,11.13,31/08/2024 13:02,T-507660
36255,8,76379,405,3,0,1.28,16/07/2023 13:21,T-507975
36256,15,76379,62,3,0,58.57,27/09/2024 12:27,T-513389
36257,18,873,405,3,0,1.28,10/05/2023 12:22,T-511139
36258,4,76379,200,3,0,33.39,19/12/2023 13:44,T-515119
36259,3,76379,405,2,0,0.86,03/12/2023 15:52,T-512984
36260,23,76379,200,1,0,11.13,09/11/2023 13:20,T-508036
36261,14,5660,200,2,0,22.26,14/11/2024 09:17,T-507782
36262,19,34406,405,7,0.05,2.84,15/11/2024 16:41,T-505220
36263,5,76379,405,3,0,1.28,21/11/2024 09:03,T-505485
36264,18,20871,405,2,0,0.86,08/09/2024 15:10,T-502216
36265,2,52278,405,3,0,1.28,06/10/2024 13:25,T-512604
36266,10,72675,405,5,0.05,2.03,20/11/2023 09:21,T-514935
36267,18,76379,405,9,0.1,3.47,09/06/2023 17:10,T-502501
36268,22,76379,405,3,0,1.28,11/07/2023 18:50,T-501075
36269,12,44445,405,4,0,1.71,31/12/2023 12:32,T-512856
36270,15,76379,405,3,0,1.28,17/11/2023 13:06,T-503898
36271,18,76379,62,3,0,58.57,04/04/2023 16:58,T-503128
36272,14,87241,405,8,0.1,3.08,20/12/2023 16:02,T-507118
36273,21,76379,420,9,0.2,503.4,06/06/2024 08:37,T-505709
36274,22,76379,405,2,0,0.86,18/11/2024 11:21,T-509702
36275,3,76379,405,1,0,0.43,17/01/2023 09:17,T-508402
36276,9,70505,414,7,0.05,552.34,24/09/2024 18:46,T-505088
36277,16,76379,200,8,0.1,80.13,24/04/2023 15:05,T-509652
36278,12,52278,405,14,0.15,5.09,16/07/2023 12:58,T-509430
36279,16,76379,405,11,0.1,4.24,24/11/2024 11:08,T-503570
36280,14,71876,405,3,0,1.28,07/06/2024 10:17,T-514287
36281,20,28949,200,19,0.25,158.6,05/08/2024 13:01,T-504425
36282,22,48488,405,4,0,1.71,09/09/2024 18:36,T-507980
36283,20,76379,405,3,0,1.28,22/06/2024 15:30,T-500744
36284,18,76379,200,3,0,33.39,17/12/2024 12:55,T-502689
36285,3,76379,200,4,0,44.52,25/04/2023 17:59,T-508271
36286,13,15527,200,1,0,11.13,14/06/2023 12:48,T-513632
36287,9,76379,405,6,0.05,2.44,19/10/2023 15:44,T-509165
36288,4,1816,420,2,0.05,132.84,26/09/2024 10:37,T-507503
36289,8,15527,62,7,0.05,129.82,02/12/2024 12:34,T-507365
36290,4,76379,405,14,0.15,5.09,21/12/2024 11:08,T-502684
36291,8,52278,405,5,0.05,2.03,22/07/2023 12:11,T-500961
36292,13,70505,405,2,0,0.86,26/09/2024 15:50,T-514300
36293,5,76379,405,2,0,0.86,28/09/2024 13:44,T-508480
36294,10,76379,359,2,0,138.07,01/11/2023 10:14,T-510478
36295,16,76379,426,3,0,250.73,08/12/2023 19:58,T-514981
36296,2,87241,200,4,0.05,42.29,28/05/2024 08:54,T-503775
36297,13,76379,426,12,0.15,852.47,13/08/2023 14:17,T-503451
36298,16,76379,200,3,0,33.39,26/05/2024 16:15,T-511939
36299,2,59195,200,3,0,33.39,13/02/2024 09:20,T-512050
36300,7,87446,405,1,0,0.43,25/01/2024 14:17,T-513136
36301,16,30652,405,2,0,0.86,06/02/2023 18:31,T-507880
36302,6,75092,200,2,0,22.26,18/11/2024 16:11,T-506656
36303,1,76379,405,21,0.25,6.74,22/11/2023 16:09,T-510294
36304,13,76379,405,2,0,0.86,16/12/2023 19:42,T-507206
36305,6,76379,426,5,0.05,396.99,15/10/2024 16:41,T-512531
36306,9,34406,426,1,0,83.58,07/06/2024 09:09,T-504271
36307,5,10314,405,4,0,1.71,17/04/2024 10:35,T-507652
36308,7,76379,426,2,0,167.15,28/11/2024 19:39,T-508204
36309,10,5660,200,3,0,33.39,11/10/2024 16:20,T-509469
36310,14,76379,200,8,0.1,80.13,18/10/2024 13:27,T-509807
36311,16,34406,405,3,0,1.28,06/12/2023 17:25,T-507653
36312,3,76379,405,22,0.25,7.06,04/05/2023 14:45,T-510664
36313,19,62946,200,18,0.25,150.25,04/10/2023 15:53,T-505102
36314,19,76379,405,2,0,0.86,16/06/2024 15:21,T-514215
36315,8,52021,405,2,0,0.86,25/11/2023 17:57,T-500488
36316,20,21368,405,4,0,1.71,11/02/2023 11:39,T-507565
36317,12,33391,405,3,0,1.28,03/11/2024 16:27,T-506959
36318,8,76426,200,7,0.05,74.01,17/10/2024 16:30,T-508198
36319,1,5660,195,11,0.15,32.92,22/09/2023 17:32,T-503376
36320,5,76379,405,4,0,1.71,13/09/2024 08:50,T-501810
36321,15,76379,405,17,0.2,5.82,22/09/2023 15:56,T-508990
36322,22,9755,405,8,0.1,3.08,13/08/2024 10:49,T-505823
36323,21,58625,405,3,0,1.28,05/11/2023 16:50,T-501208
36324,13,76426,200,13,0.15,122.98,24/05/2024 14:45,T-514167
36325,22,5660,426,14,0.2,936.05,16/07/2024 08:26,T-512640
36326,16,29290,152,4,0.05,223.49,28/03/2023 17:21,T-501838
36327,9,76379,152,2,0,117.63,01/01/2024 19:54,T-504166
36328,13,65911,405,8,0.1,3.08,21/08/2024 14:35,T-515029
36329,10,52278,405,4,0,1.71,25/03/2023 18:39,T-511553
36330,2,76379,200,11,0.15,104.06,22/09/2024 12:09,T-511512
36331,5,15527,195,3,0,10.56,12/06/2023 10:58,T-511358
36332,23,76379,405,4,0,1.71,03/06/2023 11:15,T-512180
36333,3,33391,405,1,0,0.43,02/05/2024 13:27,T-511038
36334,22,87769,405,17,0.2,5.82,11/07/2024 15:06,T-502260
36335,13,76379,200,12,0.15,113.52,26/08/2023 15:17,T-500450
36336,12,87241,200,4,0,44.52,26/03/2023 15:53,T-501373
36337,15,76379,60,3,0,95.08,27/08/2023 15:36,T-500820
36338,1,76379,200,4,0,44.52,08/04/2023 08:32,T-506939
36339,21,98012,405,3,0,1.28,28/10/2023 14:04,T-503662
36340,1,76379,393,4,0,239.83,10/09/2023 13:34,T-505810
36341,18,10314,200,3,0,33.39,10/11/2024 15:52,T-501425
36342,8,76379,405,4,0,1.71,07/07/2023 15:43,T-512434
36343,10,76379,420,4,0,279.67,06/01/2023 19:54,T-502648
36344,10,25390,405,2,0,0.86,01/12/2023 14:49,T-514356
36345,3,33391,426,4,0,334.3,05/12/2024 09:23,T-511904
36346,21,15527,405,3,0,1.28,20/05/2024 14:09,T-509000
36347,12,34946,405,3,0,1.28,01/06/2024 11:23,T-500960
36348,15,76379,426,3,0,250.73,24/07/2023 16:10,T-513246
36349,8,76379,405,7,0.05,2.84,13/09/2024 12:13,T-514420
36350,22,23055,405,3,0,1.28,13/09/2024 15:03,T-500368
36351,15,76379,426,3,0,250.73,06/05/2024 16:04,T-505702
36352,17,76379,405,4,0,1.71,04/05/2024 17:08,T-509489
36353,11,34406,405,6,0.05,2.44,06/09/2024 15:40,T-508179
36354,6,45889,405,2,0,0.86,19/08/2024 12:19,T-514937
36355,16,76379,426,9,0.1,676.96,18/08/2023 11:45,T-508332
36356,3,87241,426,3,0,250.73,20/07/2024 11:17,T-504534
36357,13,76379,405,2,0,0.86,28/05/2023 15:57,T-501949
36358,5,8846,405,10,0.1,3.85,18/02/2024 12:09,T-507563
36359,23,21426,405,2,0,0.86,23/12/2024 09:22,T-512273
36360,10,55139,426,6,0.05,476.38,07/04/2023 11:49,T-513366
36361,13,76379,426,2,0,167.15,17/08/2024 08:09,T-509085
36362,12,76379,200,4,0,44.52,04/02/2023 08:50,T-506302
36363,3,76379,200,6,0.05,63.44,04/09/2024 15:10,T-508581
36364,2,76379,426,12,0.15,852.47,04/06/2023 11:46,T-508965
36365,9,76379,405,23,0.25,7.38,09/06/2023 14:14,T-502427
36366,1,76379,200,2,0,22.26,13/09/2023 11:22,T-514426
36367,2,31581,359,14,0.15,821.49,26/10/2023 09:16,T-509386
36368,11,87446,426,2,0,167.15,11/05/2023 18:30,T-500786
36369,9,5660,405,7,0.05,2.84,24/12/2024 10:54,T-512535
36370,5,52278,200,1,0,11.13,02/06/2023 13:04,T-501658
36371,12,76379,405,1,0,0.43,09/12/2023 08:17,T-504717
36372,6,20453,420,4,0,279.67,04/04/2023 09:55,T-504572
36373,15,5660,200,9,0.1,90.15,26/11/2023 14:20,T-506261
36374,19,70505,405,4,0,1.71,25/01/2024 10:26,T-500309
36375,17,91821,405,10,0.1,3.85,14/11/2024 17:54,T-513591
36376,18,5660,405,14,0.15,5.09,03/11/2024 11:32,T-512692
36377,7,87241,420,3,0,209.75,16/09/2024 12:36,T-500554
36378,1,58625,405,4,0.05,1.63,11/03/2023 15:58,T-506255
36379,22,31581,405,8,0.1,3.08,08/08/2024 15:33,T-504940
36380,13,58625,405,3,0,1.28,24/09/2024 14:56,T-514943
36381,18,76379,405,13,0.15,4.73,27/11/2023 09:32,T-512305
36382,13,76379,405,2,0,0.86,19/04/2024 16:25,T-509915
36383,23,76426,405,23,0.25,7.38,04/12/2024 19:13,T-511843
36384,18,76379,405,16,0.2,5.48,03/11/2024 11:52,T-510886
36385,1,75542,405,13,0.15,4.73,23/08/2023 18:17,T-510491
36386,3,15527,405,10,0.1,3.85,18/05/2024 16:48,T-507225
36387,2,16100,405,1,0,0.43,10/12/2023 11:18,T-506281
36388,14,76379,405,11,0.1,4.24,15/03/2024 14:29,T-507916
36389,13,15527,418,9,0.1,747.24,15/11/2024 16:02,T-515156
36390,8,76379,200,4,0.05,42.29,07/09/2024 12:21,T-504943
36391,23,34946,405,6,0.05,2.44,24/10/2024 09:12,T-506994
36392,13,76379,405,9,0.1,3.47,14/10/2023 18:08,T-509891
36393,19,76379,405,6,0.05,2.44,21/12/2024 19:37,T-513013
36394,11,76379,405,1,0,0.43,05/04/2023 19:49,T-509675
36395,15,76379,405,7,0.05,2.84,26/03/2023 13:14,T-515499
36396,1,76379,152,3,0,176.44,05/06/2023 14:13,T-505891
36397,14,76379,200,7,0.05,74.01,14/08/2024 18:57,T-502866
36398,7,87446,405,1,0,0.43,23/01/2024 19:33,T-509862
36399,23,76379,200,2,0,22.26,13/03/2024 16:34,T-505233
36400,20,22489,405,8,0.1,3.08,25/12/2024 19:50,T-509247
36401,23,5660,405,14,0.15,5.09,24/08/2024 14:38,T-515105
36402,15,76379,420,5,0.1,314.62,04/11/2023 17:22,T-506432
36403,12,1816,420,3,0,209.75,02/03/2023 18:13,T-505751
36404,1,76379,405,2,0,0.86,23/07/2023 15:59,T-512335
36405,9,76379,200,2,0,22.26,28/08/2023 15:06,T-513804
36406,13,76379,405,13,0.15,4.73,26/08/2023 15:17,T-500450
36407,16,76379,200,1,0,11.13,02/07/2024 09:24,T-503520
36408,5,52278,405,4,0,1.71,28/01/2023 17:17,T-504747
36409,11,76379,405,2,0,0.86,16/08/2023 16:06,T-504105
36410,20,76379,405,6,0.05,2.44,20/01/2023 19:06,T-513884
36411,7,76379,405,18,0.2,6.16,04/12/2023 18:12,T-508632
36412,8,52278,405,10,0.1,3.85,14/08/2023 18:52,T-505423
36413,8,62946,405,5,0.05,2.03,25/03/2023 15:24,T-508622
36414,17,38255,405,2,0,0.86,08/12/2024 15:56,T-500747
36415,13,76379,405,3,0,1.28,06/04/2023 19:32,T-513448
36416,15,51934,405,3,0,1.28,07/05/2023 13:29,T-506258
36417,12,28949,405,2,0,0.86,04/01/2023 12:29,T-511883
36418,12,76379,405,7,0.05,2.84,10/02/2023 15:56,T-508476
36419,16,76379,405,4,0,1.71,17/08/2024 15:14,T-500297
36420,1,87241,405,17,0.2,5.82,05/02/2023 14:58,T-513035
36421,19,76379,73,7,0.05,320.47,16/06/2024 12:18,T-506292
36422,12,76379,200,3,0,33.39,12/10/2023 15:57,T-503650
36423,1,16798,405,7,0.05,2.84,03/05/2024 18:12,T-511760
36424,20,31581,200,6,0.05,63.44,08/09/2024 12:46,T-501847
36425,9,31581,426,4,0,334.3,21/06/2024 15:58,T-511906
36426,9,76379,405,5,0.05,2.03,23/04/2024 19:15,T-512348
36427,4,5660,405,2,0,0.86,15/10/2023 16:46,T-500210
36428,8,76379,405,2,0,0.86,29/12/2023 15:42,T-513950
36429,2,76379,200,5,0.05,52.87,26/05/2024 12:42,T-509732
36430,1,76379,200,4,0.05,42.29,22/11/2023 13:29,T-503283
36431,10,48488,426,4,0,334.3,30/11/2024 12:16,T-500881
36432,20,76379,405,4,0,1.71,09/06/2024 11:12,T-508780
36433,21,76379,62,12,0.1,210.83,14/12/2024 16:51,T-501320
36434,14,45169,405,6,0.05,2.44,10/05/2024 12:31,T-511275
36435,4,61315,200,15,0.2,133.55,01/06/2024 19:18,T-507607
36436,1,76379,405,9,0.1,3.47,05/07/2024 13:54,T-500590
36437,7,76379,414,13,0.1,971.78,09/06/2024 13:44,T-514939
36438,12,47135,418,4,0,369.01,18/12/2024 11:50,T-502170
36439,5,115,405,3,0,1.28,08/07/2024 08:49,T-514240
36440,13,76379,405,3,0,1.28,22/01/2023 15:23,T-508329
36441,1,76379,200,2,0,22.26,17/09/2024 18:33,T-502978
36442,17,5660,62,2,0,39.04,01/01/2023 16:13,T-508074
36443,18,15527,405,7,0.05,2.84,05/09/2023 18:57,T-510352
36444,22,38234,405,2,0,0.86,25/10/2024 11:02,T-512658
36445,18,38234,405,20,0.25,6.42,11/12/2023 19:13,T-511707
36446,8,73430,405,5,0.05,2.03,04/01/2023 08:03,T-501180
36447,12,76379,200,4,0.05,42.29,12/02/2024 16:39,T-515477
36448,2,52278,200,7,0.05,74.01,27/06/2024 10:05,T-509343
36449,15,76379,405,2,0,0.86,04/10/2024 19:13,T-507112
36450,8,15527,405,3,0,1.28,09/03/2023 10:09,T-505625
36451,23,45169,426,11,0.15,781.43,29/10/2023 16:03,T-507807
36452,14,76379,426,14,0.2,936.05,04/02/2024 14:50,T-504409
36453,21,76379,152,6,0.1,317.59,11/04/2023 09:01,T-504557
36454,9,43638,200,8,0.1,80.13,23/09/2023 14:46,T-502291
36455,16,23055,405,6,0.05,2.44,19/06/2024 09:32,T-503572
36456,21,76379,405,13,0.15,4.73,09/04/2024 11:26,T-507306
36457,17,52278,200,19,0.25,158.6,27/01/2024 19:03,T-507193
36458,11,76379,405,3,0,1.28,05/04/2023 19:49,T-509675
36459,13,76379,405,13,0.15,4.73,04/08/2024 14:45,T-500529
36460,16,5660,405,4,0,1.71,22/01/2023 14:00,T-508393
36461,15,76379,200,3,0,33.39,24/09/2023 14:47,T-515062
36462,5,76379,405,13,0.15,4.73,12/04/2023 15:26,T-504809
36463,7,76379,200,15,0.2,133.55,18/07/2024 15:17,T-507040
36464,1,76379,200,4,0,44.52,31/03/2023 15:35,T-515036
36465,4,76379,405,1,0,0.43,02/08/2024 08:54,T-513543
36466,6,38234,405,3,0,1.28,06/05/2023 14:04,T-504503
36467,22,87446,426,4,0.05,317.59,22/11/2024 09:19,T-505668
36468,11,70505,405,6,0.05,2.44,21/02/2024 16:30,T-510010
36469,23,52278,405,3,0,1.28,13/04/2024 18:10,T-502645
36470,23,52278,405,14,0.15,5.09,27/04/2024 11:34,T-506063
36471,22,76379,195,5,0.05,16.72,15/07/2024 17:15,T-512250
36472,6,66225,418,5,0.05,438.2,18/02/2023 19:21,T-507024
36473,20,76379,152,5,0.15,249.95,01/07/2023 16:30,T-502039
36474,20,25390,426,9,0.1,676.96,03/07/2024 18:15,T-508893
36475,14,5660,405,17,0.2,5.82,13/07/2024 17:37,T-505351
36476,13,5660,426,15,0.2,1002.91,20/07/2024 12:07,T-511610
36477,3,34578,426,2,0,167.15,04/01/2024 10:33,T-502810
36478,13,76379,200,1,0,11.13,26/12/2024 15:08,T-514108
36479,16,5660,420,2,0.05,132.84,09/05/2024 10:50,T-501927
36480,7,76379,405,4,0,1.71,12/03/2023 13:02,T-514361
36481,10,76379,308,2,0,176.24,06/01/2023 16:04,T-503720
